Angle,P(v15),aG_2_x,aG_2_y,aG_4_x,aG_4_y,alp_2,alp_4,F_24_x,F_24_y,F_32,F_42_x,F_42_y,T_13,L_AB
256,-11.843677436940306,0.8659387457963283,-3.486731983121646,2.787570917953536,-3.486731983121646,-11.690707148248508,-98.29132273104084,-17.253914989390754,-1026.1224466533902,-525.8069819611804,-17.253914989390754,-1026.1224466533902,26.147694122457203,70
257,-11.82974789496875,0.49047635316685073,-3.465435934548967,2.0801907470405583,-3.465435934548967,-8.706766384437055,-98.03573047050743,-16.147367326869812,-1024.3908618651255,-513.7714276410233,-16.147367326869812,-1024.3908618651255,25.611746778475514,70
258,-11.801159597888255,0.1131531845963571,-3.4304932334132783,1.3687952809509771,-3.430493233413278,-5.693780472736348,-97.43183989308169,-15.019472067992254,-1019.1001996393256,-499.7684933489904,-15.019472067992254,-1019.1001996393256,24.956609091660937,70
259,-11.75788996250681,-0.264559674233281,-3.3819166704993187,0.6559494248987492,-3.381916670499319,-2.661725283304632,-96.47943339463959,-13.87397093837359,-1010.2378176178904,-483.6456347614229,-13.87397093837359,-1010.2378176178904,24.175570623778917,70
260,-11.699981677781954,-0.6411830823340522,-3.319824393692824,-0.05579776106226786,-3.3198243936928242,0.379264836128841,-95.18078834816421,-12.714616823327578,-997.8149618127264,-465.2650395391932,-12.714616823327578,-997.8149618127264,23.263120992931807,70
261,-11.627543770553313,-1.0152439876340287,-3.244439443469793,-0.7639363779135754,-3.2444394434697927,3.418981036253807,-93.5406378954368,-11.545142003510627,-981.8663632164028,-444.5065492139943,-11.545142003510627,-981.8663632164028,22.21514583511166,70
262,-11.54075198965508,-1.3852895249454722,-3.1560878017049685,-1.4660181049620309,-3.156087801704969,6.4472250996182945,-91.56609655706383,-10.369227872151852,-962.4495028695179,-421.27025450365124,-10.369227872151852,-962.4495028695179,21.02909477994745,70
263,-11.439848488363397,-1.749900822619807,-3.0551949845810116,-2.159677358066742,-3.055194984581011,9.453894408696954,-89.26655264057854,-9.190476573912195,-939.6435674419282,-395.4786947493595,-9.190476573912195,-939.6435674419282,19.704115704546847,70
264,-11.325140798516763,-2.1077062796386925,-2.9422812437141146,-2.842650864186788,-2.9422812437141146,12.4290654298928,-86.65353022167686,-8.012384941399441,-913.5481248414799,-367.0786056296566,-8.012384941399441,-913.5481248414799,18.241150745015087,70
265,-11.19700010336064,-2.45739408816221,-2.8179554710615373,-3.51279537081724,-2.8179554710615373,15.363074431699278,-83.74052416523321,-6.838321035009518,-884.2815556718248,-336.04217476347867,-6.838321035009518,-884.2815556718248,16.64299095031371,70
266,-11.05585882978329,-2.797723795802334,-2.6829079316928435,-4.168103257745038,-2.682907931692844,18.24659422362602,-80.54281221764256,-5.671503517864898,-851.9792813167824,-302.36778151150395,-5.671503517864898,-851.9792813167824,14.914287983531775,70
267,-10.902207593707889,-3.127536726397327,-2.537901973168657,-4.806715871331554,-2.5379019731686565,21.070705799861763,-77.07724862375136,-4.514984022894191,-816.791832899732,-266.08021442069594,-4.514984022894191,-816.791832899732,13.06152283237282,70
268,-10.736591544583767,-3.4457651069213378,-2.3837648803263134,-5.426934456395049,-2.3837648803263134,23.826963894527815,-73.36204399071589,-3.3716325960545532,-778.8828072944492,-227.23037653802893,-3.3716325960545532,-778.8828072944492,11.092933005177985,70
269,-10.559606165819886,-3.7514397803209283,-2.22137805916884,-6.027228615942447,-2.22137805916884,26.507455599468372,-69.4165362352446,-2.244126230541439,-738.4267567630965,-185.89450450679539,-2.244126230541439,-738.4267567630965,9.018401088161317,70
270,-10.37189259731931,-4.043696418379854,-2.0516667429587603,-6.606242282810948,-2.0516667429587603,29.10485135590018,-65.26095741434452,-1.134940443375676,-695.6070577491782,-142.17294130987491,-1.134940443375676,-695.6070577491782,6.849308760841547,70
271,-10.174132553768182,-4.321780183988085,-1.8755894174258372,-7.162797238213397,-1.8755894174258367,31.612447802555728,-60.91620106356333,-0.04634378941324524,-650.6138019973615,-96.1885142245499,-0.04634378941324524,-650.6138019973615,4.598361360542415,70
272,-9.967042917842374,-4.58504882726465,-1.6941271603222263,-7.695894258951318,-1.6941271603222263,34.024202139736175,-56.403594366544674,1.0196048404595501,-603.6417496921085,-48.08457863735148,1.0196048404595501,-603.6417496921085,2.2793888196421226,70
273,-9.75137009093526,-4.832974233751741,-1.508273083721184,-8.204712016616435,-1.5082730837211842,36.334757845498714,-51.74467907520315,2.061056329852695,-554.8883799190514,1.9772053714200188,2.061056329852695,-554.8883799190514,-0.09287074598570562,70
274,-9.527884185374136,-5.065142474373119,-1.319022055955324,-8.68860388767596,-1.3190220559553238,38.539461751943506,-46.961004613242665,3.0763690799441488,-504.5520686898442,53.81929337602076,3.0763690799441488,-504.5520686898442,-2.502998342841426,70
275,-9.297373141448244,-5.281252435188923,-1.127360864573798,-9.14709286242085,-1.1273608645737976,40.63437265157381,-42.073936250648856,4.064104631263821,-452.83041926975926,107.25080298004019,4.064104631263821,-452.83041926975926,-4.935125933862258,70
276,-9.060636850050885,-5.481113129516932,-0.9342589629160752,-9.579864763115761,-0.9342589629160749,42.616261752007105,-37.104480656725734,5.0230214246080385,-399.9187638357916,162.07011726304538,5.0230214246080385,-399.9187638357916,-7.373166760548794,70
277,-8.818481357532075,-5.6646398152465505,-0.7406599216727746,-9.986759997326388,-0.7406599216727745,44.48260542864415,-32.073130546695786,5.952066968340103,-346.00884978144455,218.06748053953692,5.952066968340103,-346.00884978144455,-9.801038640081817,70
278,-8.571713223699645,-5.831849055863181,-0.5474736839743817,-10.367764081541782,-0.5474736839743817,46.231570836844135,-26.999729552292855,6.8503686796010905,-291.28771845629956,275.02752772159295,6.8503686796010905,-291.28771845629956,-12.202875409496977,70
279,-8.321134097060357,-5.982852874730706,-0.3555696989475592,-10.72299717326322,-0.35556969894755897,47.86199503611936,-21.90335788792508,7.717223661582421,-235.9367789363976,332.7316960549057,7.717223661582421,-235.9367789363976,-14.56322248598532,70
280,-8.067535563641181,-6.117852158626198,-0.1657709850902483,-11.052702847253386,-0.16577098509024824,49.373358348094044,-16.80223886552579,8.552087668965127,-180.13107468411374,390.96047646172434,8.552087668965127,-180.13107468411374,-16.867213374812163,70
281,-7.8116943173608275,-6.237129468616381,0.021150848051519875,-11.357236344296876,0.021150848051519233,50.76575271750245,-11.71366584442731,9.354563499871878,-124.03873675806163,449.49547074292155,9.354563499871878,-124.03873675806163,-19.10072484017509,70
282,-7.554367691214817,-6.341041414468139,0.20447961295714556,-11.63705250934893,0.204479612957146,52.039845872039365,-6.653948795454698,10.12438903611486,-67.82061362710652,508.12123006510063,10.12438903611486,-67.82061362710652,-21.250509320009655,70
283,-7.2962895797564205,-6.430010743354747,0.3835576047093271,-11.892693621118589,0.3835576047093272,53.196842083750276,-1.6383793156644948,10.861425135001507,-11.630064650473955,566.6268591343537,10.861425135001507,-11.630064650473955,-23.30430397977005,70
284,-7.0381667747419385,-6.504518285181544,0.5577877393151098,-12.124777297715465,0.5577877393151103,54.23844032363749,3.318787346356364,11.565643556219943,44.38709809331533,624.8073789382314,11.565643556219943,44.38709809331533,-25.250916535889445,70
285,-6.78067572756783,-6.565094885977931,0.7266348150156386,-12.33398464373954,0.7266348150156388,55.16679057443248,8.204334905676253,12.237115087020747,100.09253673529784,682.4648486866091,12.237115087020747,100.09253673529784,-27.08028861757993,70
286,-6.524459744435088,-6.612313448065289,0.8896259542083382,-12.521048783808219,0.8896259542083385,55.98444902641341,13.006075095798156,12.87599800856794,155.3552016455524,739.4092544259445,12.87599800856794,155.3552016455524,-28.783537963536176,70
287,-6.270126613168154,-6.646781181681635,1.046350293313751,-12.686743906631616,1.0463502933137514,56.694332830247234,17.71282505165408,13.482527026383945,210.05105163750994,795.4591776260755,13.482527026383945,210.05105163750994,-30.35298116227532,70
288,-6.018246654390578,-6.669132157960549,1.1964579950084202,-12.83187492292279,1.1964579950084204,57.29967502162841,22.314374945833748,14.05700276858741,264.0626997013201,850.4422617837265,14.05700276858741,264.0626997013201,-31.782138941380822,70
289,-5.769351184383043,-6.6800202381135705,1.3396586618428827,-12.957267820133875,1.339658661842883,57.80398016741334,26.801447792469453,14.599781937347217,317.2790035044183,904.1954987383626,14.599781937347217,317.2790035044183,-33.06572619676215,70
290,-5.523931372448253,-6.68011243878375,1.4757192325627044,-13.063760777626523,1.4757192325627042,58.210981214318814,31.16565328213956,15.111268181807302,369.5946194399864,956.5653589794365,15.111268181807302,369.5946194399864,-34.19962903697607,70
291,-5.282437471984558,-6.670082779188837,1.6044614426860202,-13.152196087707985,1.60446144268602,58.52459795114805,35.39943742608687,15.5919037447455,420.9095382550781,1007.4077917940014,15.5919037447455,420.9095382550781,-35.18087111119549,70
292,-5.04527840169783,-6.650606642152946,1.7257589293321385,-13.223412911204878,1.7257589293321383,58.748897425782204,39.496029675286,16.042161920439064,471.1286192952186,1056.5881217377216,16.042161920439064,471.1286192952186,-36.00757140590712,70
293,-4.812821651413509,-6.622355668664067,1.8395340572251406,-13.278240881038277,1.8395340572251406,58.88805659040185,43.44938904526889,16.462540347586863,520.1611391995793,1103.9808677021317,16.462540347586863,520.1611391995793,-36.67889554912716,70
294,-4.585393485721502,-6.585993194354082,1.9457545385025696,-13.317494553673466,1.9457545385025692,58.94632738388144,47.254150626497434,16.853555148624814,567.9203695028593,1149.4695098975048,16.853555148624814,567.9203695028593,-37.19500246632908,70
295,-4.3632794181210866,-6.542170226380234,2.0444299137213324,-13.34196869635294,2.0444299137213324,58.92800440004406,50.90557369716292,17.21573591527684,614.3231960721546,1192.9462284774922,17.21573591527684,614.3231960721546,-37.556988003445554,70
296,-4.14672492834368,-6.491521950640337,2.135607955536731,-13.352434387644664,2.135607955536731,58.8373952352298,54.399492484759065,17.549621529615372,659.2897916502658,1234.31163540312,17.549621529615372,659.2897916502658,-37.76682688249903,70
297,-3.9359363960300042,-6.434664752079682,2.219371050178447,-13.349635899974626,2.2193710501784465,58.67879355892204,57.73227044817231,17.855756800163135,702.7433510073713,1273.4745185807471,17.855756800163135,702.7433510073713,-37.82731409671374,70
298,-3.7310822248335325,-6.372193725008236,2.2958326052759723,-13.33428832536382,2.2958326052759723,58.45645490727489,60.900758776390774,18.134689883561194,744.6098963346388,1310.3516144082785,18.134689883561194,744.6098963346388,-37.74200659510026,70
299,-3.5322941322242185,-6.3046806457743525,2.365133525983699,-13.307075899441225,2.365133525983699,58.17457516138527,63.902259625882,18.38697045398501,784.8181585596839,1344.867421718819,18.38697045398501,784.8181585596839,-37.515165860736786,70
300,-3.339668581692299,-6.232672376744325,2.427438794879692,-13.268650973834546,2.427438794879692,57.837271639978155,66.7344944484384,18.61314857475428,823.2995382384523,1376.95406680841,18.61314857475428,823.2995382384523,-37.151701760027706,70
301,-3.153268335620939,-6.156689668208354,2.4829341848913473,-13.219633583131355,2.4829341848913478,57.44856670962284,69.39557759686869,18.81377421943241,859.9881475985156,1406.5512258585072,18.81377421943241,859.9881475985156,-36.65711783832646,70
302,-2.9731241087398024,-6.07722632345527,2.5318231286344437,-13.1606115496425,2.5318231286344437,57.01237379435669,71.8839952390811,18.98939738314696,894.8209331951501,1433.6061076938606,18.98939738314696,894.8209331951501,-36.037458065194485,70
303,-2.799236303725837,-5.994748691708897,2.5743237621142447,-13.092141067089479,2.5743237621142443,56.53248565028029,74.19858946360297,19.14056871892184,927.7378765206329,1458.0734965301222,19.14056871892184,927.7378765206329,-35.299254893560644,70
304,-2.631576812131713,-5.909695453775897,2.6106661557772988,-13.014747702993557,2.6106661557772988,56.012564758860236,76.33854732301405,19.26784062855556,958.6822678104435,1479.9158512367435,19.26784062855556,958.6822678104435,-34.44947839309543,70
305,-2.470090865353459,-5.8224776660002435,2.641089741450095,-12.928927758901903,2.641089741450095,55.45613568486809,78.30339443777817,19.37176873310086,987.6010462558761,1499.1034547417373,19.37176873310086,987.6010462558761,-33.4954861499091,70
306,-2.314698921765196,-5.733479029340602,2.6658409397667704,-12.8351499275945,2.66584093976677,54.86657924061083,80.09299267312176,19.45291364440797,1014.4451979045436,1515.6146046040035,19.45291364440797,1014.4451979045436,-32.44497359166803,70
307,-2.1652985774282256,-5.643056351980496,2.685170989269253,-12.733857187042698,2.685170989269253,54.24712829689234,81.70754130748655,19.511842956613624,1039.1702007567328,1529.4358335404506,19.511842956613624,1039.1702007567328,-31.30592439773785,70
308,-2.021766488910982,-5.5515401757525815,2.6993339754442873,-12.625468872114311,2.6993339754442878,53.60086508251969,83.14758103415465,19.549133375020148,1061.7365049980294,1540.5621468774348,19.549133375020148,1061.7365049980294,-30.08656068525948,70
309,-1.8839602977321168,-5.459235538724557,2.708585055518105,-12.510382866830543,2.708585055518105,52.93071981769473,84.41400007923254,19.56537289964004,1082.110034999119,1548.9972625492683,19.56537289964004,1082.110034999119,-28.795292720480667,70
310,-1.7517205467642873,-5.3664228484815455,2.71317887282999,-12.388977862369057,2.7131788728299897,52.23947053189626,85.50804168040075,19.561162981891574,1100.2626987127496,1554.75383843078,19.561162981891574,1100.2626987127496,-27.44066798568016,70
311,-1.6248725796227705,-5.273358842886298,2.71336815301467,-12.261615628969535,2.7133681530146703,51.52974392348998,86.43131215248198,19.53712057560573,1116.172889451131,1557.8536714933114,19.53712057560573,1116.172889451131,-26.031319530450485,70
312,-1.5032284146264219,-5.180277617351512,2.70940247300192,-12.128643253420464,2.70940247300192,50.804017125961344,87.18578876836584,19.493880007692013,1129.8259647725438,1558.3278535261834,19.493880007692013,1129.8259647725438,-24.575913646235183,70
313,-1.3865885853801068,-5.087391699875303,2.701527192950067,-11.990395297868703,2.701527192950067,50.06462025405387,87.7738267070788,19.432094599516105,1141.2146873709714,1556.2168689638247,19.432094599516105,1141.2146873709714,-23.08309701884422,70
314,-1.274743940411562,-4.994893157237354,2.689982540628762,-11.84719584026243,2.6899825406287623,49.31373961195239,88.19816436419495,19.352437977217278,1150.3396134609836,1551.57062167908,19.352437977217278,1150.3396134609836,-21.561443629090064,70
315,-1.1674773946267831,-4.902954717802844,2.675002837416416,-11.699360361762979,2.675002837416416,48.55342145475027,88.46192638215521,19.255605017735547,1157.2094151807019,1544.4483794037578,19.255605017735547,1157.2094151807019,-20.019401780755352,70
316,-1.0645656256534355,-4.8117308983150755,2.656815854942695,-11.547197451875723,2.6568158549426952,47.78557620360054,88.56862383760773,19.142312387068735,1161.8411249800854,1534.9186266577756,19.142312387068735,1161.8411249800854,-18.4652417322797,70
317,-0.9657807084454635,-4.721359123861973,2.6356422914514477,-11.391010307767905,2.6356422914514477,47.01198302401023,88.52215111723228,19.01329863802275,1164.260291785005,1523.0588196308624,19.01329863802275,1164.260291785005,-16.90700448892834,70
318,-0.8708916818475848,-4.6319608318682315,2.6116953571530233,-11.231098010161219,2.6116953571530237,46.234294685574795,88.32677911977842,18.869323846192646,1164.5010408777696,1508.95503927425,18.869323846192646,1164.5010408777696,-15.352452371739822,70
319,-0.7796660411852845,-4.543642552490044,2.585180458147913,-11.067756564192909,2.5851804581479128,45.454042629964135,87.98714453688741,18.711168774814904,1162.6060318451707,1492.701541821257,18.711168774814904,1162.6060318451707,-13.809022015231502,70
320,-0.6918711513699214,-4.456496959172559,2.5562949689104353,-10.901279699605492,2.5562949689104357,44.67264218208979,87.50823508504885,18.539633571133205,1158.6263115370527,1474.4002089566275,18.539633571133205,1158.6263115370527,-12.283780455846106,70
321,-0.6072755755004229,-4.370603884373547,2.5252280837987207,-10.731959430419636,2.525228083798721,43.89139784704672,86.89537068191872,18.355536008676278,1152.6210616637816,1454.159902784041,18.355536008676278,1152.6210616637816,-10.783384956854452,70
322,-0.5256503145096646,-4.286031296565612,2.492160738585655,-10.560086379737362,2.492160738585655,43.111508642601265,86.15418067835182,18.15970930101564,1144.6572433473666,1432.0957334924587,18.15970930101564,1144.6572433473666,-9.314047173568781,70
323,-0.44676995404511133,-4.202836235608944,2.4572655935676107,-10.385949880387631,2.4572655935676107,42.33407342366235,85.29057736917083,17.952999522827863,1134.8091435354252,1408.3282500965943,17.952999522827863,1134.8091435354252,-7.8815021971279755,70
324,-0.37041371548647406,-4.121065704445272,2.4207070703890015,-10.209837866650112,2.4207070703890015,41.56009616132088,84.31072610748996,17.736262683137316,1123.1578306008641,1382.982566739311,17.736262683137316,1123.1578306008641,-6.490982928726876,70
325,-0.2963664087794351,-4.0407575158092275,2.3826414353088325,-10.032036576179749,2.382641435308833,40.79049114467152,83.22101243637141,17.51036150321333,1109.7905286028272,1356.1874387260857,17.51036150321333,1109.7905286028272,-5.147200132806706,70
326,-0.2244192855916831,-3.9619410932945605,2.343216922220427,-9.852830084428582,2.343216922220427,40.02608807875353,82.02800672531443,17.27616195754956,1094.7999215080304,1328.074303665354,17.27616195754956,1094.7999215080304,-3.854328401882519,70
327,-0.1543707921600288,-3.8846382266581903,2.302573889309224,-9.67249969627192,2.302573889309224,39.2676370565752,80.73842685581437,17.03452964053503,1078.2834001133972,1298.7763037870814,17.03452964053503,1078.2834001133972,-2.615998142259997,70
328,-0.08602722207801054,-3.808863781704203,2.260845003789586,-9.491323221168756,2.2608450037895866,38.51581338734534,79.35909953893426,16.786326023776315,1060.3422654351825,1268.427305700264,16.786326023776315,1060.3422654351825,-1.435293563915728,70
329,-0.019203270152985428,-3.734626365470932,2.2181554496951126,-9.30957415902389,2.2181554496951126,37.77122226674759,77.89692086819743,16.53240466955906,1041.0809029196992,1237.1609335453327,16.53240466955906,1041.0809029196992,-0.3147565342027505,70
330,40.0,-3.6619289477555443,2.174623154204236,-9.127520823999296,2.174623154204236,37.034403278384865,76.35881671350617,56.227329954038254,1053.7521139785936,1293.2858889278812,56.227329954038254,1053.7521139785936,0.7980124679447904,70
331,40.0,-3.5907694402599684,2.1303590284615184,-8.945425432896373,2.130359028461519,36.30583471842212,74.75170354724831,55.90017858977299,1032.0992835531197,1259.8491676095994,55.90017858977299,1032.0992835531197,1.867950480476292,70
332,40.0,-3.521141234837268,2.0854672193034984,-8.763543183471732,2.0854672193034984,35.585937737996346,73.08245026385676,55.57080373597225,1009.4351168508387,1225.8825614737175,55.57080373597225,1009.4351168508387,2.8714396888853813,70
333,40.0,-3.4530337024648348,2.040045368715133,-8.582121346243005,2.040045368715133,34.875080300166964,71.3578415108538,55.239842701170815,985.8683221969958,1191.5101642156656,55.239842701170815,985.8683221969958,3.8079584222394445,70
334,40.0,-3.386432654677403,1.994184878229199,-8.401398391089778,1.9941848782291995,34.173580950085494,69.58454299522577,54.90791719930512,961.5066473866132,1156.8517102213684,54.90791719930512,961.5066473866132,4.677434951682841,70
335,40.0,-3.3213207692635165,1.9479711758359826,-8.221603167360794,1.9479711758359821,33.481712398687066,67.76906916635689,54.575630533727654,936.45615967448,1122.0219521090169,54.575630533727654,936.45615967448,5.480217045767667,70
336,40.0,-3.2576779820699504,1.9014839832958992,-8.042954153372609,1.901483983295899,32.79970492158592,65.91775360837649,54.24356501570561,910.8205810810985,1087.1301242562347,54.24356501570561,910.8205810810985,6.217039100072718,70
337,40.0,-3.1954818467737103,1.8547975820436151,-7.8656587882294335,1.8547975820436153,32.12774957600931,64.03672240319369,53.9122796463809,884.7006856394898,1052.2794949440902,53.9122796463809,884.7006856394898,6.888987486825691,70
338,40.0,-3.134707864475182,1.8079810761405337,-7.689912895908705,1.8079810761405335,31.4660012395582,62.13187065317412,53.58230808371644,858.193763474114,1017.5670077949761,53.58230808371644,858.193763474114,7.4974647557471386,70
339,40.0,-3.075329784942365,1.76109865097452,-7.515900208630075,1.76109865097452,30.814581475358928,60.20884228155564,53.25415690867893,831.3931548999099,983.0830113804066,53.25415690867893,831.3931548999099,8.044153288419494,70
340,40.0,-3.01731988129826,1.7142098266229224,-7.343791993733714,1.7142098266229226,30.173581228788695,58.27301316122721,52.92830419799742,804.3878561056626,948.9110742674974,52.92830419799742,804.3878561056626,8.530978967446382,70
341,40.0,-2.960649199894132,1.6673697049890581,-7.173746785700329,1.6673697049890581,29.543063361438076,56.32947755998956,52.60519840444138,777.2621964818595,915.1278813875973,52.60519840444138,777.2621964818595,8.960075371005306,70
342,40.0,-2.905287787053316,1.6206292099949933,-7.005910222599152,1.6206292099949935,28.923065028334385,54.38303783411067,52.28525753980191,750.0955863003185,881.8032064641418,52.28525753980191,750.0955863003185,9.333748945666507,70
343,40.0,-2.851204894305335,1.5740353202662476,-6.8404149841858,1.5740353202662476,28.31359990470468,52.43819725275105,51.968868650714896,722.9623322732289,848.9999543356112,51.968868650714896,722.9623322732289,9.654445548045116,70
344,40.0,-2.798369163660451,1.5276312938786443,-6.677380827110786,1.5276312938786445,27.714660268722405,50.49915579419591,51.656387573188155,695.93151752606,816.774266350283,51.656387573188155,695.93151752606,9.924718681321588,70
345,40.0,-2.746748794401767,1.4814568848554417,-6.5169147112498464,1.4814568848554417,27.126218946768542,48.5698087210035,51.34813894820144,669.0669417172103,785.1756815812449,51.34813894820144,669.0669417172103,10.147199688011407,70
346,40.0,-2.6963116927971664,1.4355485512056,-6.359111010027418,1.4355485512056003,26.548231127759895,46.65374771510311,51.04441647803365,642.4271164252696,754.2473463954777,51.04441647803365,642.4271164252696,10.324570097422187,70
347,40.0,-2.6470256060577806,1.389939654383134,-6.204051796762872,1.3899396543831342,25.980636053063925,44.75426433525273,50.74548340100317,616.0653104943215,724.02626488769,50.74548340100317,616.0653104943215,10.459536266516132,70
348,40.0,-2.5988582417940247,1.3446606501239289,-6.051807198505899,1.344660650123929,25.42335858843801,42.87435554760287,50.451573161035505,590.029639765962,694.5435828327004,50.451573161035505,590.029639765962,10.554806397588191,70
349,40.0,-2.5517773741456478,1.2997392706818762,-5.9024358085193,1.2997392706818764,24.876310684312863,41.01673107479419,50.16289024783608,564.363195517519,665.8248980929818,50.16289024783608,564.363195517519,10.613069966145648,70
350,40.0,-2.5057509376892106,1.2552006985416313,-5.755985148485738,1.255200698541631,24.33939273059167,39.18382230931363,49.87961118337377,539.1042059506008,637.8905908132033,49.87961118337377,539.1042059506008,10.636979548199667,70
351,40.0,-2.4607471101550273,1.2110677317316,-5.61249217162802,1.2110677317316,23.812494811959688,37.377792541957405,49.601885630791,514.2862252126139,610.7561672148197,49.601885630791,514.2862252126139,10.629134998151583,70
352,40.0,-2.416734384917057,1.1673609408994903,-5.47198379821118,1.1673609408994905,23.29549786950815,35.60054826542509,49.329837602677244,489.93834466635116,584.4326113463444,49.329837602677244,489.93834466635116,10.59206989663622,70
353,40.0,-2.3736816341529337,1.1240988183441527,-5.334477475305571,1.1240988183441527,22.78827477426675,33.85375132548013,49.063566746788645,466.0854214290183,558.9267397259007,49.063566746788645,466.0854214290183,10.528240161931674,70
354,40.0,-2.3315581635080505,1.0812979192227898,-5.199981753205144,1.0812979192227896,22.290691318020667,32.138831707024444,48.80314968869837,442.74831956375476,534.2415544121811,48.80314968869837,442.74831956375476,10.440014698563944,70
355,40.0,-2.290333759037339,1.03897299517253,-5.068496871486216,1.0389729951725302,21.80260712656332,30.45700075914088,48.548641412448326,419.9441597064624,510.37659064065275,48.548641412448326,419.9441597064624,10.32966794210976,70
356,40.0,-2.2499787271410687,0.9971371206004748,-4.940015348333697,0.9971371206004747,21.323876500306095,28.809264681021116,48.30007666198032,397.6865733332774,487.3282557494077,48.30007666198032,397.6865733332774,10.199374149430854,70
357,40.0,-2.210463928156842,0.9558018119073789,-4.814522567432416,0.9558018119073788,20.854349186936112,27.196438109163125,48.05747134789872,375.98595830594667,465.0901566819758,48.05747134789872,375.98595830594667,10.051203278109526,70
358,40.0,-2.1717608042188283,0.9149771399175097,-4.691997357401011,0.9149771399175097,20.393871090582387,25.619157664801584,47.820823945908636,354.84973276232165,443.65341388377334,47.820823945908636,354.84973276232165,9.887118297120338,70
359,40.0,-2.1338414019472993,0.8746718357917009,-4.5724125594196785,0.8746718357917009,19.94228492172452,24.077895338837113,47.59011687504406,334.28258483806434,423.00695989845104,47.59011687504406,334.28258483806434,9.70897377219628,70
360,40.0,-2.096678390486292,0.8348933907022182,-4.455735579356219,0.8348933907022182,19.49943079185253,22.572971609207922,47.36531784551522,314.2867161058774,403.13782141581845,47.36531784551522,314.2867161058774,9.51851557336832,70
0,-0.29043143409368477,-1.5846530612244893,0.7660408163265304,-2.200524156352417,0.7660408163265304,15.0204081632653,-9.862734260177172,2.3585034465832773,-170.5569001470581,-41.182540142275506,2.3585034465832773,-170.5569001470581,-1.2354762042682654,40
1,-0.20112113874179716,-1.5617899064032488,0.7296627702480475,-2.122214903680712,0.7296627702480474,14.680757764331466,-10.833979477688448,2.2931942889341346,-185.32907248645253,-54.0741217937976,2.2931942889341346,-185.32907248645253,-1.6532836512091365,40
2,-0.11152380490532243,-1.5392540353328474,0.6938367061616514,-2.0478391029926533,0.6938367061616515,14.34707001031784,-11.73036885854831,2.237416688977185,-198.4049439516119,-65.40318065143218,2.237416688977185,-198.4049439516119,-2.036698876725871,40
3,-0.02173821583438429,-1.5170295119999169,0.6585595937921085,-1.977109503473375,0.6585595937921084,14.01921608279913,-12.558417465202803,2.190382421249203,-209.97291126368836,-75.3502411080546,2.190382421249203,-209.97291126368836,-2.388512370904952,40
4,40.0,-1.495100916035754,0.6238281109020122,-1.9097625968083614,0.6238281109020121,13.697067805601773,-13.324028006510934,42.08322484315654,-166.6723793011047,-1.479276364745224,42.08322484315654,-166.6723793011047,-0.04770484980999291,40
5,40.0,-1.4734533303976691,0.5896386754282584,-1.8455563760316172,0.5896386754282584,13.380497785864165,-14.032551660787206,41.96167494536324,-176.89238826110972,-10.5008951944714,41.96167494536324,-176.89238826110972,-0.3443303456633516,40
6,40.0,-1.452072328772681,0.5559874753281716,-1.7842683142410762,0.5559874753281715,13.069379539888896,-14.68884277531818,41.846940593811865,-186.0135322098993,-18.515982952121977,41.846940593811865,-186.0135322098993,-0.6170298440379712,40
7,40.0,-1.4309439627770435,0.5228704962742498,-1.725693543333139,0.5228704962742498,12.763587604919113,-15.29730800648816,41.73853472533417,-194.15331510387995,-25.635242749604416,41.73853472533417,-194.15331510387995,-0.8677419424617914,40
8,40.0,-1.4100547490169717,0.49028354732945756,-1.6696432139591335,0.49028354732945756,12.462997637897027,-15.861950432443553,41.636009486667284,-201.4161545120267,-31.956567416887236,41.636009486667284,-201.4161545120267,-1.0982431220908135,40
9,40.0,-1.38939165606861,0.4582222847282079,-1.615943019149625,0.4582222847282079,12.167486502193528,-16.386409133362122,41.53895256695056,-207.89492076279103,-37.566602345982204,41.53895256695056,-207.89492076279103,-1.3101607068316494,40
10,40.0,-1.3689420914285306,0.42668223388157606,-1.5644318653857914,0.426682233881576,11.876932343231797,-16.873994695545235,41.44698389889312,-213.67228626039415,-42.542108886395454,41.44698389889312,-213.67228626039415,-1.5049850065377417,40
11,40.0,-1.3486938884799702,0.3956588097189433,-1.5149606762512053,0.39565880971894324,11.591214653866187,-17.327721056534177,41.35975269136407,-218.821908979202,-46.9511544628302,41.35975269136407,-218.821908979202,-1.6840806329997309,40
12,40.0,-1.328635293514466,0.3651473354721591,-1.4673913151246745,0.36514733547215905,11.310214330319267,-17.75033407049015,41.27693475948565,-223.40947113897917,-50.854152153040644,41.27693475948565,-223.40947113897917,-1.8486969984470194,40
13,40.0,-1.3087549528434936,0.3351430600024239,-1.4215956146453501,0.3351430600024239,11.033813719424879,-18.144337136935338,41.19823012149509,-227.4935914042841,-54.30476945776887,41.19823012149509,-227.4935914042841,-1.9999780208466034,40
14,40.0,-1.2890419000301754,0.3056411737644808,-1.3774545018762328,0.3056411737644808,10.761896657873665,-18.51201420210081,41.123360834636266,-231.12662660950832,-57.35072337219033,41.123360834636266,-231.12662660950832,-2.138971070012774,40
